Valor;Dt_Vcto;Dt_Pgto;Observação;Local_Pgto;ND;MES_ANO;SOMA?;Sequencial
171,76;05/10/2020;05/10/2020;Net - R4-CS52 - 3195440450 - Pago via boleto 6966697;BRA;037;202010;VERDADEIRO;1306
84,01;20/10/2020;18/10/2020;IRRF APURACAO 30/09/2020;BRA;125;202010;FALSO;1318
130,6;20/10/2020;18/10/2020;HONORARIOS CONTADOR - COMPETENCIA SETEMBRO/2020;INT;122;202010;FALSO;1319
79,98;27/10/2020;27/10/2020;Sabesp - R4-CS52 - 0182247090 - Debitou do Inter;INT;036;202010;VERDADEIRO;1320
54,41;09/10/2020;08/10/2020;Debitou Inter;INT;046;202010;VERDADEIRO;1321
122,19;24/10/2020;23/10/2020;Debitou automatico do Inter;INT;072;202010;VERDADEIRO;1322
61,54;22/10/2020;21/10/2020;Debitou do Inter;INT;045;202010;VERDADEIRO;1323
120,02;03/11/2020;03/11/2020;Debitou Inter;INT;073;202011;VERDADEIRO;1324
95,25;09/11/2020;09/11/2020;Eletropaulo - R4-CS52 - 100067063086 - DEBITOU BRADESCO;BRA;035;202011;VERDADEIRO;1327
54,41;09/11/2020;09/11/2020;Debitou Inter;INT;046;202011;VERDADEIRO;1328
400;20/10/2020;20/10/2020;Cintia pagou;ESP;055;202010;VERDADEIRO;1329
26,81;05/11/2020;02/11/2020;Net - R4-CS52 - 3195440450 - Pago via boleto 067492337 - Proporcional referente cancelamento do servico;BRA;037;202011;VERDADEIRO;1330
61,25;02/11/2020;03/11/2020;Telefone: 9.9324-0594 - 067493017;BRA;070;202011;VERDADEIRO;1331
461,51;05/11/2020;30/10/2020;Fat do mês DDA 000000414;BRA;042;202011;VERDADEIRO;1332
-500;17/11/2020;29/10/2020;3º Aluguel - Deposido Bradesco nesta data;BRA;128;202011;VERDADEIRO;1333
-500;03/11/2020;03/11/2020;2º Aluguel  - Deposito bradesco nesta data;BRA;130;202011;VERDADEIRO;1334
-1200;10/11/2020;03/11/2020;27º Aluguel - Deposito  Valor R$ 1.250,00  = 53+1200,00;BRA;091;202011;VERDADEIRO;1335
-53;15/11/2020;03/11/2020;Sabesp - Consumo -Deposito 03/11 - 1.253,00 = 53,00+1.200,00;BRA;098;202011;VERDADEIRO;1336
-650;17/10/2020;19/10/2020;2º Aluguel - Bradesco;BRA;129;202010;VERDADEIRO;1337
123,99;05/11/2020;04/11/2020;1 Pagamento - Paguei manualmente no Inter, mas solicitei o Debito automatico no Bradesco para proximo mês;BRA;131;202011;VERDADEIRO;1338
492,6;05/11/2020;05/11/2020;Boleto da Riachuelo - Nome sujo;BRA;081;202011;FALSO;1339
400;05/11/2020;05/11/2020;Cintia pagou;ESP;055;202011;VERDADEIRO;1340
-1200;15/11/2020;09/11/2020;Deposito R$ 1.200,00;BRA;117;202011;VERDADEIRO;1341
330,09;15/11/2020;05/11/2020;Condomínio CASA 52 - PROTOCOLO 415;BRA;038;202011;VERDADEIRO;1342
459,42;15/11/2020;05/11/2020;Condomínio + Sabesp - APARTAMENTO -  PROTOCOLO 416;BRA;049;202011;VERDADEIRO;1343
62,93;26/11/2020;26/11/2020;Sabesp - R4-CS52 - 0182247090 - Debitou do Inter;INT;036;202011;VERDADEIRO;1344
109,27;27/11/2020;24/11/2020;Debitou automatico do Inter;INT;072;202011;VERDADEIRO;1345
21,07;20/11/2020;20/11/2020;Não atingiu o mínimo;INT;045;202011;FALSO;1346
61,79;04/11/2020;15/11/2020;Não atingiu o mínimo;BRA;071;202011;FALSO;1347
146,76;20/11/2020;16/11/2020;IRRF APURACAO 31/10/2020;BRA;125;202011;FALSO;1349
399,3;20/11/2020;16/11/2020;COMPETENCIA: 10/2020;INT;121;202011;FALSO;1350
201,74;20/11/2020;16/11/2020;HONORARIOS CONTADOR - COMPETENCIA OUTUBRO/2020 + PRC 1 DE 2 DO DECIMO TERCEIRO - Valor 195,90, paguei multa de 1,93+3,91 por atraso;INT;122;202011;FALSO;1351
396,96;15/11/2020;16/11/2020;Pago Itamar;INT;092;202011;VERDADEIRO;1352
485,98;20/05/2020;17/11/2020;MUNICIPAL - PERIODO DE APURAÇÃO: ABRIL/2020 - RECOLHIDO EM OUTUBRO POR CAUSA DA COVID 19;INT;124;202005;FALSO;1353
776,16;20/11/2020;17/11/2020;FEDERAL    - PERIODO DE APURAÇÃO: OUTUBRO/2020;INT;124;202011;FALSO;1354
-1150;05/03/2021;21/02/2021;Rosimeire fez o pix para o Bradesco antecipadamente - 1.150,00 pois descontamos 150 do gabinete que ela trocou;BRA;135;202103;VERDADEIRO;1473
79,2;09/03/2021;24/02/2021;Enel - Conta do Eder - Paguei para realizar a troca de titularidade;BRA;088;202103;VERDADEIRO;1474
260,31;24/02/2021;24/02/2021;Debitou automatico do Inter;INT;072;202102;VERDADEIRO;1475
62,93;27/02/2021;25/02/2021;Sabesp - R4-CS52 - 0182247090 - Debitou do Inter;INT;036;202102;VERDADEIRO;1476
687;28/02/2021;26/02/2021;Pago via DDA - Documento: 0000434 - Pago antecipado;BRA;076;202102;VERDADEIRO;1477
400;20/11/2020;20/11/2020;Cintia pagou;ESP;055;202011;VERDADEIRO;1479
400;20/01/2021;20/01/2021;Cintia pagou;PIX;055;202101;VERDADEIRO;1480
1165,1;05/03/2021;26/02/2021;Fat do mês DDA 000000435;BRA;042;202103;VERDADEIRO;1481
59,99;01/03/2021;01/03/2021;Debitou Bradesco;INT;070;202103;VERDADEIRO;1482
220,73;05/03/2021;05/03/2021;Seguro - PRC 1 de 6;BRA;102;202103;VERDADEIRO;1483
139,99;05/03/2021;05/03/2021;5  Pagamento - Debitou automaticamente no Bradesco;BRA;131;202103;VERDADEIRO;1484
-1300;05/04/2021;04/03/2020;Rosimeire fez o pix para o Bradesco antecipadamente - 1.300,00;BRA;135;202104;VERDADEIRO;1491
-1200;15/03/2021;05/03/2021;Pix R$ 1.423,58 - 05/03;BRA;117;202103;VERDADEIRO;1492
-223,58;15/03/2021;06/03/2021;Pix R$ 1.423,58 - 05/03;BRA;097;202103;VERDADEIRO;1493
54,41;09/03/2021;09/03/2021;Debitou Inter;INT;046;202103;VERDADEIRO;1494
77,52;01/03/2021;08/03/2021;Itamar pagou;INT;071;202103;VERDADEIRO;1495
330,09;15/03/2021;08/03/2021;Condomínio CASA 52 - PROTOCOLO 436;BRA;038;202103;VERDADEIRO;1496
560,9;15/03/2021;08/03/2021;Condomínio + Sabesp - APARTAMENTO -  PROTOCOLO 437;BRA;049;202103;VERDADEIRO;1497
212,32;20/04/2021;11/04/2021;IRRF APURACAO 31/03/2021;INT;125;202104;FALSO;1498
421,85;07/03/2021;08/03/2021;COMPETENCIA: 02/2021;INT;121;202103;FALSO;1499
0;05/03/2021;05/03/2021;Não foi pago, pois não trabalhou;ESP;055;202103;VERDADEIRO;1500
89,9;10/03/2021;08/03/2021;4 Paguei no Bradesco - DDA 438;BRA;132;202103;VERDADEIRO;1501
0;15/03/2021;15/03/2021;Não será pago, pois e o período de troca de inquilino;BRA;098;202103;VERDADEIRO;1502
55000;11/03/2021;11/03/2021;Aquisição;BRA;136;202103;FALSO;1503
35,35;11/03/2021;11/03/2021;Cartório;BRA;136;202103;FALSO;1504
400;20/03/2021;20/03/2021;Dinheiro que a Cintia deixou em casa;ESP;055;202103;VERDADEIRO;1514
134,49;09/04/2021;09/04/2021;Eletropaulo - R4-CS52 - 100067063086 - DEBITOU BRADESCO 6597682;BRA;035;202104;VERDADEIRO;1515
54,41;09/04/2021;09/04/2021;Debitou Inter;INT;046;202104;VERDADEIRO;1516
21,29;24/03/2021;24/03/2021;Não atingiu o mínimo;INT;045;202103;FALSO;1517
23,11;06/04/2021;06/04/2021;Não atingiu o mínimo;INT;071;202104;FALSO;1518
92,7;01/04/2021;01/04/2021;Debitou Inter;INT;073;202104;VERDADEIRO;1519
842,88;20/03/2021;29/03/2021;FEDERAL    - PERIODO DE APURAÇÃO: FEVEREIRO/2021;BRA;124;202103;FALSO;1520
59,99;01/04/2021;01/04/2021;Debitou Bradesco;BRA;070;202104;VERDADEIRO;1521
220,73;05/04/2021;05/04/2021;Seguro - PRC 2 de 6;BRA;102;202104;VERDADEIRO;1522
139,99;05/04/2021;05/04/2021;6  Pagamento - Debitou automaticamente no Bradesco;BRA;131;202104;VERDADEIRO;1523
314,29;05/04/2021;05/04/2021;Fat do mês FAT BRADESCO 000000442;BRA;042;202104;VERDADEIRO;1525
-1200;15/04/2021;07/04/2021;Pix R$ 1.330,46 - 07/04;BRA;117;202104;VERDADEIRO;1526
-130,46;15/04/2021;07/04/2021;Pix R$ 1.330,46 - 07/04;BRA;097;202104;VERDADEIRO;1527
109,27;24/04/2021;24/04/2021;Debitou automatico do Inter;INT;072;202104;VERDADEIRO;1528
89,9;10/04/2021;11/04/2021;5 Paguei no Bradesco - DDA 443 - DDA não funcionou no final de semana, refiz em 12/04;BRA;132;202104;VERDADEIRO;1529
123,43;23/04/2021;23/04/2021;Debitou Inter;INT;045;202104;VERDADEIRO;1530
75,01;20/04/2021;11/04/2021;COMPETENCIA: 02/2021- INSS COMPLEMENTAR - devido ao fator R não ter atingido o percentual mínimo de 28%, foi necessário retificarmos o pró-labore desta competência. Visto que os pagamentos estão em dia, emitirmos apenas o valor complementar do INSS.;BRA;121;202104;FALSO;1531
385;20/04/2021;11/04/2021;COMPETENCIA: 03/2021;BRA;121;202104;FALSO;1532
21;19/03/2021;08/03/2021;IRRF APURACAO 28/02/2021;INT;125;202103;FALSO;1533
400;05/04/2021;05/04/2021;Cintia pagou;ESP;055;202104;VERDADEIRO;1534
200;30/03/2021;11/04/2021;Transporte Isabelle - Marco/2021 - Solicitei o Cancelamento;BRA;076;202103;VERDADEIRO;1535
-500;20/03/2021;;2º Aluguel - Em atraso;BRA;133;202103;VERDADEIRO;1536
467,22;15/04/2021;12/04/2021;Condomínio + Sabesp - APARTAMENTO -  PAGO VIA DDA:444;BRA;049;202104;VERDADEIRO;1537
330,09;15/04/2021;12/04/2021;Condomínio CASA 52 - PROTOCOLO 445;BRA;038;202104;VERDADEIRO;1538
394,63;15/04/2021;12/04/2021;Pago Itamar;INT;092;202104;VERDADEIRO;1539
-500;17/04/2021;16/04/2021;8º Aluguel - Deposido Bradesco nesta data;BRA;128;202104;VERDADEIRO;1540
137,9;20/04/2021;19/04/2021;HONORARIOS CONTADOR - COMPETENCIA MARCO/2021;INT;122;202104;FALSO;1541
-650;17/04/2021;19/04/2021;8º Aluguel - Bradesco;BRA;129;202104;VERDADEIRO;1542
-1300;05/05/2021;20/04/2021;Rosimeire fez o pix para o Bradesco antecipadamente - 1.300,00;BRA;135;202105;VERDADEIRO;1543
400;20/04/2021;20/04/2021;Cintia pagou;ESP;055;202104;VERDADEIRO;1544
687;30/04/2021;26/04/2021;Pago via DDA - Documento: 0000446 - Pago antecipado;BRA;076;202104;VERDADEIRO;1545
136,87;10/05/2021;10/05/2021;Eletropaulo - R4-CS52 - 100067063086 - DEBITOU BRADESCO 6597682;BRA;035;202105;VERDADEIRO;1546
54,41;28/04/2021;28/04/2021;Sabesp - R4-CS52 - 0182247090 - Debitou do Inter;INT;036;202104;VERDADEIRO;1547
54,41;11/05/2021;11/05/2021;Debitou Inter;INT;046;202105;VERDADEIRO;1548
121,65;03/05/2021;03/05/2021;Debitou Inter;INT;073;202105;VERDADEIRO;1549
63,29;03/05/2021;26/04/2021;Itamar pagou;INT;071;202105;FALSO;1550
1823,02;05/05/2021;05/05/2021;Fat do mês FAT BRADESCO 000000447;BRA;042;202105;VERDADEIRO;1551
136,1;05/05/2021;05/05/2021;7  Pagamento - Debitou automaticamente no Bradesco;BRA;131;202105;VERDADEIRO;1552
180;11/03/2021;11/03/2021;Vistoria - Detran;BRA;136;202103;FALSO;1505
223,99;12/03/2021;12/03/2021;Taxa Detran - Transferência;BRA;136;202103;FALSO;1506
394,63;15/03/2021;14/03/2021;Pago Itamar;INT;092;202103;VERDADEIRO;1507
137,9;20/03/2021;14/03/2021;HONORARIOS CONTADOR - COMPETENCIA FEVEREIRO/2021;INT;122;202103;FALSO;1508
109,27;24/03/2021;24/03/2021;Debitou automatico do Inter;INT;072;202103;VERDADEIRO;1509
-500;17/03/2021;15/03/2021;7º Aluguel - Deposido Bradesco nesta data;BRA;128;202103;VERDADEIRO;1510
-650;17/03/2021;16/03/2021;7º Aluguel - Bradesco;BRA;129;202103;VERDADEIRO;1511
62,93;27/03/2021;26/03/2021;Sabesp - R4-CS52 - 0182247090 - Debitou do Inter;INT;036;202103;VERDADEIRO;1512
687;30/03/2021;28/03/2021;Pago via DDA - Documento: 0000441 - Pago antecipado;BRA;076;202103;VERDADEIRO;1513
89,9;10/05/2021;10/05/2021;6 Paguei no Bradesco - DDA 450 - DDA;BRA;132;202105;VERDADEIRO;1553
-1200;15/05/2021;10/05/2021;Pix R$ 1.338,94 -10705;BRA;117;202105;VERDADEIRO;1555
220,73;05/05/2021;05/05/2021;Seguro - PRC 3 de 6;BRA;102;202105;VERDADEIRO;1556
-138,94;15/05/2021;10/05/2021;Pix R$ 1.338,94 - 10/05;BRA;097;202105;VERDADEIRO;1557
-1200;15/09/2021;08/09/2021;Pix R$ 1.313,50;BRA;117;202109;VERDADEIRO;1746
-113,5;15/09/2021;08/09/2021;Pix R$ 1.313,50;BRA;097;202109;VERDADEIRO;1747
91,75;10/09/2021;12/09/2021;10 Paguei no Inter com multa;INT;132;202109;VERDADEIRO;1748
463,96;15/09/2021;12/09/2021;Condomínio + Sabesp - APARTAMENTO -  PAGO VIA DDA:463;BRA;049;202109;VERDADEIRO;1749
412,66;15/09/2021;12/09/2021;Pago Itamar;INT;092;202109;VERDADEIRO;1750
342,82;15/09/2021;12/09/2021;Condomínio CASA 52;INT;038;202109;VERDADEIRO;1751
117,06;24/09/2021;24/09/2021;PAGO JOHANA;INT;072;202109;FALSO;1752
23,63;27/09/2021;17/10/2021;PAGUEI: 836600000001 236300220811 001010202164 481417165232;INT;045;202109;VERDADEIRO;1753
23,63;01/09/2021;01/09/2021;Não atingiu o mínimo;INT;071;202109;FALSO;1754
507,84;20/09/2021;12/09/2021;IRRF APURACAO 31/08/2021;INT;125;202109;FALSO;1755
453,2;20/09/2021;12/09/2021;COMPETENCIA: 08/2021;INT;121;202109;FALSO;1756
137,9;20/09/2021;12/09/2021;HONORARIOS CONTADOR - COMPETENCIA AGOSTO/2021;INT;122;202109;FALSO;1757
-650;17/09/2021;17/09/2021;14º Aluguel - Pix Inter 1.150,00;Int;129;202109;VERDADEIRO;1758
-500;17/09/2021;17/09/2021;4º Aluguel - Pix Inter 1.150,00;Int;137;202109;VERDADEIRO;1759
880,49;20/09/2021;19/09/2021;FEDERAL    - PERIODO DE APURAÇÃO: AGOSTO/2021 - BRA;BRA;124;202109;FALSO;1760
150;18/08/2021;18/08/2021;Cintia pagou  Sonia - Diarista;ESP;055;202108;VERDADEIRO;1761
150;25/08/2021;25/08/2021;Cintia pagou  Sonia - Diarista;ESP;055;202108;VERDADEIRO;1762
150;01/09/2021;01/09/2021;Cintia pagou  Sonia - Diarista;ESP;055;202109;VERDADEIRO;1763
150;08/09/2021;08/09/2021;Cintia pagou  Sonia - Diarista;ESP;055;202109;VERDADEIRO;1764
150;15/09/2021;15/09/2021;Cintia pagou  Sonia - Diarista;ESP;055;202109;VERDADEIRO;1765
89,9;10/10/2021;11/10/2021;10 Paguei no Inter em dia;INT;132;202110;VERDADEIRO;1768
124,86;28/09/2021;28/09/2021;Johana pagara - Enviei mensagem para ela via Whatsapp;INT;073;202109;FALSO;1769
0;28/09/2021;28/09/2021;Não atingiu o mínimo;INT;071;202109;FALSO;1770
687;30/09/2021;29/09/2021;Pago via DDA - Documento: 0000464 - Pago antecipado;BRA;076;202109;VERDADEIRO;1771
-1300;05/09/2021;15/09/2021;Pix R$ 1.360,00 = 1300+60,00;BRA;135;202109;VERDADEIRO;1772
-60;15/09/2021;15/09/2021;Rosi pagou;BRA;098;202109;VERDADEIRO;1773
65,99;01/10/2021;01/10/2021;Debitou Bradesco;BRA;070;202110;VERDADEIRO;1774
696,14;05/10/2021;04/10/2021;Fat do  mes NUBANK;INT;042;202110;VERDADEIRO;1775
1589,9;07/10/2021;07/10/2021;Fat do  mes INTER - ANTECIPEI;INT;042;202110;VERDADEIRO;1776
24,68;27/09/2021;17/10/2021;PAGUEI: 836500000002 246800220914 001010202164 481417152818;INT;045;202109;VERDADEIRO;1777
27,18;03/11/2021;03/11/2021;Cadastrei em debito automatico no inter em 23/10 - acompanhar;INT;045;202111;VERDADEIRO;1778
67,41;25/09/2021;25/10/2021;Sabesp - R4-CS52 - 0182247090 - Debitou do Inter;INT;036;202109;VERDADEIRO;1779
60,22;08/11/2021;12/12/2021;Paguei no Inter;INT;046;202111;VERDADEIRO;1780
122,86;25/10/2021;25/10/2021;PAGO JOHANA;INT;072;202110;FALSO;1783
195,61;11/10/2021;11/10/2021;Eletropaulo - R4-CS52 - 100067063086 - DEBITOU BRADESCO 6597682;BRA;035;202110;VERDADEIRO;1784
146,99;06/10/2021;06/10/2021;12  Pagamento - Debitou automaticamente no Bradesco;BRA;131;202110;VERDADEIRO;1785
23,63;29/10/2021;29/10/2021;Johana pagar;INT;071;202110;FALSO;1786
150;29/09/2021;29/09/2021;Cintia pagou  Sonia - Diarista;ESP;055;202109;VERDADEIRO;1787
150;06/10/2021;06/10/2021;Cintia pagou  Sonia - Diarista;ESP;055;202110;VERDADEIRO;1788
456,59;15/10/2021;12/10/2021;Condomínio + Sabesp - APARTAMENTO -  PAGO VIA DDA:465;BRA;049;202110;VERDADEIRO;1789
342,82;15/10/2021;12/10/2021;Condomínio CASA 52 - 466;INT;038;202110;VERDADEIRO;1790
412,16;15/10/2021;15/10/2021;Pago Itamar;INT;092;202110;VERDADEIRO;1791
-105,02;15/10/2021;06/10/2021;Pix R$ 1.305,02;BRA;097;202110;VERDADEIRO;1792
-1200;15/10/2021;08/10/2021;Pix R$ 1.305,02;BRA;117;202110;VERDADEIRO;1793
137,9;20/10/2021;17/10/2021;HONORARIOS CONTADOR - COMPETENCIA SETEMBRO/2021;INT;122;202110;FALSO;1794
-1300;05/10/2021;20/10/2021;Pix R$ 1.365,00 = 1300+65,00;BRA;135;202110;FALSO;1795
-65;15/10/2021;20/10/2021;Pix R$ 1.365,00 = 1300+65,00;BRA;098;202110;VERDADEIRO;1796
887;30/10/2021;25/10/2021;Pago via DDA - Documento: 0000467 - Pago antecipado;BRA;076;202110;VERDADEIRO;1797
-650;17/10/2021;18/10/2021;15º Aluguel - Pix Inter 1.150,00;Int;129;202110;VERDADEIRO;1798
-500;17/10/2021;18/10/2021;5 º Aluguel - Pix Inter 1.150,00;Int;137;202110;VERDADEIRO;1800
58,29;28/10/2021;28/10/2021;Sabesp - R4-CS52 - 0182247090 - Debitou do Inter;INT;036;202110;VERDADEIRO;1801
60,22;03/12/2021;03/12/2021;Debitou Inter;INT;046;202112;VERDADEIRO;1802
146,99;05/11/2021;05/11/2021;13  Pagamento - Debitou automaticamente no Bradesco;BRA;131;202111;VERDADEIRO;1803
89,9;10/11/2021;10/11/2021;11 Paguei no Inter em dia;BRA;132;202111;VERDADEIRO;1804
150;10/11/2021;10/11/2021;Cintia pagou  Sonia - Diarista;ESP;055;202111;VERDADEIRO;1805
525,42;01/11/2021;01/11/2021;Fat do  mes NUBANK;INT;042;202111;VERDADEIRO;1806
342,82;15/11/2021;10/11/2021;Condomínio CASA 52 - 469;INT;038;202111;VERDADEIRO;1807
454,8;15/11/2021;10/11/2021;Condomínio + Sabesp - APARTAMENTO -  PAGO VIA DDA:470;BRA;049;202111;VERDADEIRO;1808
-1200;15/11/2021;06/11/2021;Pix R$ 1.303,40;BRA;117;202111;VERDADEIRO;1809
-60;15/05/2022;20/05/2022;Pix R$ 1.360,00 = 1300+60,00;BRA;098;202205;VERDADEIRO;2027
-1300;05/05/2022;20/05/2022;Pix R$ 1.360,00 = 1300+60,00;BRA;135;202205;VERDADEIRO;2028
-650;17/05/2022;18/05/2022;22º Aluguel - Pix Inter 1.600,00;Int;129;202205;VERDADEIRO;2029
-500;17/05/2022;18/05/2022;12º Aluguel - Pix Inter 1.600,00;Int;137;202205;VERDADEIRO;2030
-450;17/05/2022;18/05/2022;3º Aluguel - Pix Inter 1.600,00;Int;139;202205;VERDADEIRO;2031
77,65;22/05/2022;27/05/2022;Sabesp - R4-CS52 - 0182247090 - Debitou do Inter;INT;036;202205;VERDADEIRO;2032
61,28;02/06/2022;02/06/2022;Debitou Inter;INT;046;202206;VERDADEIRO;2033
124,56;24/05/2022;24/05/2022;PAGO JOHANA;INT;072;202205;FALSO;2034
24,75;20/05/2022;20/05/2022;Não atingiu o mínimo;INT;071;202205;FALSO;2035
24,87;22/09/2022;21/11/2022;Não atingiu o mínimo;INT;071;202209;FALSO;2173
74,17;13/10/2022;10/10/2022;Paguei via PIX;INT;045;202210;VERDADEIRO;2174
142,46;23/09/2022;23/09/2022;PAGO JOHANA;INT;072;202209;FALSO;2175
152;20/10/2022;10/10/2022;HONORARIOS CONTADOR - COMPETENCIA SETEMBRO/2022;INT;122;202210;FALSO;2176
422,96;15/10/2022;13/10/2022;Pago Itamar;INT;092;202210;VERDADEIRO;2177
1062,22;20/10/2022;16/10/2022;FEDERAL    - PERIODO DE APURAÇÃO: Setembro/2022 - PIX;INT;124;202210;FALSO;2178
539;20/10/2022;16/10/2022;COMPETENCIA: 09/2022;INT;121;202210;FALSO;2179
302,44;20/10/2022;16/10/2022;IRRF APURACAO 30/09/2022;INT;125;202210;FALSO;2180
970;30/10/2022;20/10/2022;750 - Mensalidade + 220 Transporte;INT;076;202210;VERDADEIRO;2182
-1300;15/10/2022;20/10/2022;Pix R$ 1.370,00 = 1300+70,00;BRA;135;202210;VERDADEIRO;2184
3597,07;05/11/2022;01/10/2022;Fatura Cartao Inter;INT;042;202211;VERDADEIRO;2185
76,08;25/10/2022;25/10/2022;Sabesp - R4-CS52 - 0182247090 - Debitou do Inter;INT;036;202210;VERDADEIRO;2186
-1300;10/10/2022;11/10/2022;3º Aluguel;BRA;140;202210;VERDADEIRO;2187
-70;15/10/2022;20/10/2022;Pix R$ 1.370,00 = 1300+70,00;BRA;098;202210;VERDADEIRO;2188
-650;17/10/2022;21/10/2022;27º Aluguel - Pix Inter 1.600,00;Int;129;202210;VERDADEIRO;2189
-450;17/10/2022;21/10/2022;8º Aluguel - Pix Inter 1.600,00;Int;139;202210;VERDADEIRO;2190
2057,71;13/10/2022;13/10/2022;Prc 4 de 24 - Pago via DDA Inter;INT;141;202210;FALSO;2195
2049,61;13/11/2022;21/11/2022;Prc 5 de 24 - Pago via Inter atraso;INT;141;202211;FALSO;2196
1120;05/11/2022;02/11/2022;Pago no Inter;INT;138;202211;FALSO;2197
89,9;10/11/2022;02/11/2022;PAGO - INTER;INT;132;202211;VERDADEIRO;2198
67,6;01/11/2022;02/11/2022;Paguei manualmente no Inter;BRA;070;202211;VERDADEIRO;2199
137,23;05/11/2022;03/11/2022;Pago manualmente no INTER;BRA;131;202211;VERDADEIRO;2200
25,96;13/11/2022;13/11/2022;Não atingiu o mínimo;INT;045;202211;FALSO;2201
93,27;24/10/2022;20/12/2022;Johana pagou;INT;073;202210;FALSO;2202
77,13;24/10/2022;21/11/2022;Johana pagar;INT;071;202210;FALSO;2203
67,6;03/11/2022;03/11/2022;Debitou Inter;INT;046;202211;VERDADEIRO;2204
136,42;19/10/2022;19/10/2022;PAGO JOHANA;INT;072;202210;FALSO;2205
205,01;09/11/2022;19/12/2022;Eletropaulo - R4-CS52 - NÃO DEBITOU, AGENDEI PARA 19/12;INT;035;202211;VERDADEIRO;2206
200;14/11/2022;14/11/2022;Passar conduite eletrica/caixa dagua;BRA;057;202211;VERDADEIRO;2207
-70;15/12/2022;20/12/2022;Pix R$ 1.370,00 = 1300+70,00;BRA;098;202212;VERDADEIRO;2299
714,83;10/01/2023;09/01/2023;IPTU 2023;INT;060;202301;VERDADEIRO;2300
455,61;15/01/2023;09/01/2023;Pago Itamar;INT;092;202301;VERDADEIRO;2301
1754,88;18/01/2023;09/01/2023;IPVA 2023;BRA;102;202301;VERDADEIRO;2302
2354,22;16/01/2023;09/01/2023;IPVA 2023;BRA;136;202301;VERDADEIRO;2303
144,32;12/12/2022;12/12/2022;MUNICIPAL 1004 JVB4601805 30/06/2022 06/10/2022 144,32;BRA;136;202212;VERDADEIRO;2304
1251;30/01/2023;23/01/2023;Mensalidade 1/12 e Matricula 1/5 -> 1.112,00 + 139,00 = 1.251,00;INT;142;202301;VERDADEIRO;2306
250;05/02/2023;05/02/2023;Perua 1/12 - Karoline - 7.ANO;INT;147;202302;VERDADEIRO;2308
-650;17/01/2023;21/01/2023;30º Aluguel - Pix Inter 1.250,00;Int;129;202301;VERDADEIRO;2309
-500;17/01/2023;21/01/2023;20º Aluguel - Pix Inter 1.250,00;Int;137;202301;VERDADEIRO;2310
-100;18/01/2023;17/01/2023;11º Aluguel - Pix Inter 1.250 - 21/01/2023;Int;139;202301;VERDADEIRO;2311
65,76;24/01/2023;24/01/2023;Sabesp - R4-CS52 - 0182247090 - Debitou do Inter;INT;036;202301;VERDADEIRO;2312
1387,38;10/01/2023;10/01/2023;IPTU 2023;INT;047;202301;VERDADEIRO;2313
156,54;20/01/2023;23/01/2023;HONORARIOS CONTADOR - COMPETENCIA DEZEMBRO/2022 - PAGO COM ATRASO;INT;122;202301;FALSO;2314
937,42;20/01/2023;23/01/2023;FEDERAL    - PERIODO DE APURAÇÃO: Dezembro/2022 - PIX;INT;124;202301;FALSO;2315
540,77;20/01/2023;23/01/2023;COMPETENCIA: 12/2022 - PG atraso;BRA;121;202301;FALSO;2316
303,43;20/01/2023;23/01/2023;IRRF APURACAO 31/12/2022 - PG ATRASO;BRA;125;202301;FALSO;2317
-1300;20/12/2022;20/12/2022;Pix R$ 1.370,00 = 1300+70,00;BRA;135;202212;VERDADEIRO;2318
-1300;20/01/2023;20/01/2023;Pix R$ 1.370,00 = 1300+70,00;BRA;135;202301;VERDADEIRO;2319
-70;15/01/2023;20/01/2023;Pix R$ 1.365,00 = 1300+65,00;BRA;098;202301;VERDADEIRO;2320
2116,99;05/05/2023;02/05/2023;Fatura mês - Agendei para debitar na conta xp;INT;143;202305;VERDADEIRO;2412
294,98;05/06/2023;05/06/2023;Fatura mês;INT;042;202306;VERDADEIRO;2460
1210;05/06/2023;05/06/2023;Pago no Inter;INT;138;202306;VERDADEIRO;2461
-60;15/05/2023;19/05/2023;Pix R$ 1.360,00 = 1300+60,00;BRA;098;202305;VERDADEIRO;2462
89,9;10/06/2023;06/06/2023;PAGO - INTER;INT;132;202306;VERDADEIRO;2463
490,87;15/06/2023;06/06/2023;Condomínio + Sabesp - APARTAMENTO -  PAGO;INT;049;202306;VERDADEIRO;2464
385,52;15/06/2023;06/06/2023;Condomínio CASA 52 -  PAGO VIA DDA INTER;INT;038;202306;VERDADEIRO;2465
497,2;15/06/2023;06/06/2023;Pago Itamar;INT;092;202306;VERDADEIRO;2466
206,68;10/07/2023;19/06/2023;PAGO ANTECIPADAMENTE;INT;123;202307;FALSO;2467
1095,46;20/06/2023;18/06/2023;FEDERAL    - PERIODO DE APURAÇÃO: Maio/2023 - PIX;INT;124;202306;FALSO;2468
162,75;20/06/2023;19/06/2023;HONORARIOS CONTADOR - COMPETENCIA MAIO/2023;INT;122;202306;FALSO;2469
825,84;20/06/2023;18/06/2023;competência 05/2023  - UNIFICOU A PARTIR DESTE MÊS;INT;121;202306;FALSO;2470
-500;17/10/2022;21/10/2022;17º Aluguel - Pix Inter 1.600,00;Int;137;202210;VERDADEIRO;2191
33269,8;06/10/2022;06/10/2022;Prc 6 ate 24 - Quitação;INT;141;202210;FALSO;2194
